DAC,Laser Power
2712,0.00790085
2713,0.00791088
2714,0.00791288
2715,0.0079229
2716,0.00792691
2717,0.00791689
2718,0.00793493
2719,0.00793292
2720,0.00793493
2721,0.00793292
2722,0.00793693
2723,0.00793693
2724,0.00794896
2725,0.00794495
2726,0.00794896
2727,0.00794896
2728,0.00795898
2729,0.00795698
2730,0.00796299
2731,0.00796499
2732,0.00796499
2733,0.00798303
2734,0.00798102
2735,0.00797301
2736,0.00797702
2737,0.00799105
2738,0.00798503
2739,0.00799105
2740,0.00799305
2741,0.00799305
2742,0.00800307
2743,0.00801109
2744,0.00800508
2745,0.00800708
2746,0.00801309
2747,0.00801911
2748,0.0080151
2749,0.00802312
2750,0.00802111
2751,0.00802713
2752,0.00802713
2753,0.00803113
2754,0.00803514
2755,0.00803715
2756,0.00804717
2757,0.00804717
2758,0.00805117
2759,0.00805318
2760,0.00805919
2761,0.00805919
2762,0.00806721
2763,0.0080612
2764,0.00805919
2765,0.00807322
2766,0.00808324
2767,0.00807122
2768,0.00809327
2769,0.00810329
2770,0.00809928
2771,0.00810128
2772,0.00809928
2773,0.00810128
2774,0.00811932
2775,0.00811531
2776,0.00811331
2777,0.00811732
2778,0.00811732
2779,0.00812132
2780,0.00813335
2781,0.00813535
2782,0.00813736
2783,0.00813736
2784,0.00814137
2785,0.00814137
2786,0.00813736
2787,0.00815941
2788,0.00815139
2789,0.0081574
2790,0.00816141
2791,0.00816342
2792,0.00817143
2793,0.00816943
2794,0.00817143
2795,0.00818747
2796,0.00818546
2797,0.00818145
2798,0.00818747
2799,0.00819548
2800,0.00819348
2801,0.0082015
2802,0.0082015
2803,0.00819548
2804,0.0082055
2805,0.00821152
2806,0.00821352
2807,0.00821553
2808,0.00821753
2809,0.00822154
2810,0.00821753
2811,0.00822154
2812,0.00823356
2813,0.00823557
2814,0.00823557
2815,0.00823958
2816,0.00823757
2817,0.00824559
2818,0.0082496
2819,0.00825561
2820,0.00825361
2821,0.0082516
2822,0.00826163
2823,0.00826163
2824,0.00826563
2825,0.00825361
2826,0.00825962
2827,0.00827565
2828,0.00827766
2829,0.00827766
2830,0.00827966
2831,0.00829169
2832,0.0082957
2833,0.00828968
2834,0.00830371
2835,0.00830171
2836,0.00830171
2837,0.00830772
2838,0.00830772
2839,0.00830973
2840,0.00831574
2841,0.00832175
2842,0.00832175
2843,0.00833178
2844,0.00832175
2845,0.00833578
2846,0.00833578
2847,0.00833578
2848,0.0083418
2849,0.0083458
2850,0.00834781
2851,0.0083418
2852,0.00835583
2853,0.00835583
2854,0.00835382
2855,0.00835382
2856,0.00836184
2857,0.00836785
2858,0.00837587
2859,0.00837186
2860,0.00837386
2861,0.00837988
2862,0.00838188
2863,0.0083919
2864,0.0083919
2865,0.0083899
2866,0.00839992
2867,0.00840393
2868,0.00840794
2869,0.00840994
2870,0.00841195
2871,0.00840794
2872,0.00840994
2873,0.00840994
2874,0.00841195
2875,0.00841796
2876,0.00842397
2877,0.00842397
2878,0.00842798
2879,0.00843199
2880,0.00844201
2881,0.00844
2882,0.008436
2883,0.00844201
2884,0.00845203
2885,0.00845003
2886,0.00845404
2887,0.00845404
2888,0.00845404
2889,0.00846807
2890,0.00846606
2891,0.00846807
2892,0.00846807
2893,0.00847408
2894,0.00848811
2895,0.00847809
2896,0.0084861
2897,0.00849613
2898,0.00849412
2899,0.00850013
2900,0.00849813
2901,0.00850013
2902,0.00850615
2903,0.00850615
2904,0.00850815
2905,0.00850815
2906,0.00850815
2907,0.00852018
2908,0.00851617
2909,0.00852619
2910,0.00852619
2911,0.0085302
2912,0.0085302
2913,0.0085322
2914,0.00853822
2915,0.00854222
2916,0.00855625
2917,0.00855024
2918,0.00855225
2919,0.00855425
2920,0.00856628
2921,0.00856026
2922,0.00856227
2923,0.00856227
2924,0.00856227
2925,0.0085763
2926,0.00858431
2927,0.00857429
2928,0.00858431
2929,0.00858431
2930,0.00858431
2931,0.00859834
2932,0.00860235
2933,0.00860235
2934,0.00861237
2935,0.00860235
2936,0.00860636
2937,0.00860836
2938,0.00861438
2939,0.00861638
2940,0.0086264
2941,0.00862039
2942,0.0086264
2943,0.00863041
2944,0.00863041
2945,0.00863643
2946,0.00863041
2947,0.00863843
2948,0.00864645
2949,0.00864845
2950,0.00864645
2951,0.00865045
2952,0.00865446
2953,0.00866248
2954,0.00865446
2955,0.00866649
2956,0.00866248
2957,0.00866448
2958,0.00867651
2959,0.00868252
2960,0.00867651
2961,0.00868854
2962,0.00869054
2963,0.00868453
2964,0.00869054
2965,0.00869655
2966,0.00870457
2967,0.00870658
2968,0.00870257
2969,0.00871058
2970,0.0087166
2971,0.00870858
2972,0.0087166
2973,0.0087186
2974,0.00873664
2975,0.00872662
2976,0.00872662
2977,0.00873664
2978,0.00873864
2979,0.00873664
2980,0.00875267
2981,0.00874866
2982,0.00875267
2983,0.00875468
2984,0.00874666
2985,0.00875067
2986,0.0087647
2987,0.00876269
2988,0.0087647
2989,0.0087667
2990,0.0087647
2991,0.00877873
2992,0.00878675
2993,0.00878474
2994,0.00878274
2995,0.00878875
2996,0.00879276
2997,0.00879877
2998,0.00879276
2999,0.00880478
3000,0.0088108
3001,0.00880278
3002,0.0088108
3003,0.0088108
3004,0.0088128
3005,0.00882082
3006,0.00881681
3007,0.00882483
3008,0.00882683
3009,0.00883284
3010,0.00883485
3011,0.00884287
3012,0.00883485
3013,0.00884888
3014,0.0088569
3015,0.00884888
3016,0.00884687
3017,0.0088569
3018,0.0088609
3019,0.0088609
3020,0.0088609
3021,0.00886491
3022,0.00887493
3023,0.00887293
3024,0.00888696
3025,0.00888095
3026,0.00888696
3027,0.00889898
3028,0.00888896
3029,0.00889498
3030,0.00889498
3031,0.00890099
3032,0.00890299
3033,0.008907
3034,0.00890299
3035,0.008907
3036,0.00891502
3037,0.00891702
3038,0.00891702
3039,0.00892905
3040,0.00893707
3041,0.00893707
3042,0.00894108
3043,0.00893707
3044,0.00894709
3045,0.00894709
3046,0.0089531
3047,0.0089531
3048,0.0089511
3049,0.00895711
3050,0.0089551
3051,0.00895711
3052,0.00896913
3053,0.00897114
3054,0.00897314
3055,0.00897515
3056,0.00898116
3057,0.00898918
3058,0.00898316
3059,0.00898717
3060,0.00898517
3061,0.00899118
3062,0.00899118
3063,0.00899319
3064,0.0089992
3065,0.00900722
3066,0.00900722
3067,0.00900922
3068,0.00901323
3069,0.00900922
3070,0.00902325
3071,0.00902325
3072,0.00902926
3073,0.00903127
3074,0.00903728
3075,0.00903528
3076,0.00903127
3077,0.0090493
3078,0.00904129
3079,0.0090453
3080,0.0090493
3081,0.00905933
3082,0.00905532
3083,0.0090493
3084,0.00905933
3085,0.00906534
3086,0.00906935
3087,0.00906734
3088,0.00907135
3089,0.00908338
3090,0.00908939
3091,0.00908739
3092,0.0090934
3093,0.00908739
3094,0.00908538
3095,0.00909941
3096,0.0090954
3097,0.00910142
3098,0.00910743
3099,0.00910743
3100,0.00910543
3101,0.00912146
3102,0.00912146
3103,0.00912146
3104,0.00913148
3105,0.00913148
3106,0.00913148
3107,0.00912747
3108,0.00913549
3109,0.00914551
3110,0.00914351
3111,0.00914351
3112,0.00915152
3113,0.00915152
3114,0.00916154
3115,0.00915553
3116,0.00916154
3117,0.00916355
3118,0.00917157
3119,0.00916555
3120,0.00917357
3121,0.0091856
3122,0.0091876
3123,0.0091896
3124,0.00918359
3125,0.00919562
3126,0.00920363
3127,0.0091896
3128,0.00919963
3129,0.00919762
3130,0.00920163
3131,0.00920764
3132,0.00921366
3133,0.00921766
3134,0.00921967
3135,0.00921366
3136,0.00923169
3137,0.00922368
3138,0.00923971
3139,0.00923971
3140,0.00923971
3141,0.00924372
3142,0.00923971
3143,0.00924773
3144,0.00924773
3145,0.00925374
3146,0.00926376
3147,0.00925575
3148,0.00925975
3149,0.00927779
3150,0.00926577
3151,0.00927779
3152,0.00927779
3153,0.0092818
3154,0.0092838
3155,0.00928581
3156,0.00929583
3157,0.00929182
3158,0.00928781
3159,0.00929182
3160,0.00929383
3161,0.00929783
3162,0.00930786
3163,0.00930786
3164,0.00931187
3165,0.00931588
3166,0.00931387
3167,0.00931788
3168,0.00932189
3169,0.00931988
3170,0.0093299
3171,0.00933592
3172,0.00934393
3173,0.00934193
3174,0.00934393
3175,0.00934594
3176,0.00933993
3177,0.00935395
3178,0.00935796
3179,0.00935796
3180,0.00935596
3181,0.00936398
3182,0.00936598
3183,0.00936598
3184,0.00936999
3185,0.00938602
3186,0.00938602
3187,0.00938803
3188,0.00938803
3189,0.00939003
3190,0.00939204
3191,0.00940005
3192,0.00939805
3193,0.00939605
3194,0.00941008
3195,0.00941408
3196,0.00941008
3197,0.00940807
3198,0.0094201
3199,0.00941609
3200,0.00943012
3201,0.00943413
3202,0.00942811
3203,0.00943012
3204,0.00944214
3205,0.00944014
3206,0.00944415
3207,0.00945016
3208,0.00944214
3209,0.00944014
3210,0.00945016
3211,0.00944816
3212,0.00946018
3213,0.0094662
3214,0.00947822
3215,0.0094662
3216,0.00947221
3217,0.00947221
3218,0.00948824
3219,0.00948223
3220,0.00948824
3221,0.00948624
3222,0.00948624
3223,0.00949225
3224,0.00950027
3225,0.00950428
3226,0.00950428
3227,0.00950428
3228,0.00951029
3229,0.0095183
3230,0.00952231
3231,0.0095183
3232,0.00952432
3233,0.00952632
3234,0.00953434
3235,0.00953835
3236,0.00953835
3237,0.00952833
3238,0.00953634
3239,0.00954436
3240,0.00954837
3241,0.00955037
3242,0.00955639
3243,0.00955037
3244,0.0095604
3245,0.00956841
3246,0.0095644
3247,0.00956641
3248,0.00957443
3249,0.00957443
3250,0.00957843
3251,0.00957843
3252,0.00957242
3253,0.00958044
3254,0.00959046
3255,0.00959647
3256,0.00959848
3257,0.00959447
3258,0.00959848
3259,0.00960048
3260,0.00961451
3261,0.00961451
3262,0.00961652
3263,0.00961852
3264,0.00962253
3265,0.00962654
3266,0.00962253
3267,0.00962453
3268,0.00963055
3269,0.00963456
3270,0.00963255
3271,0.00964458
3272,0.00964858
3273,0.0096546
3274,0.00964858
3275,0.00964858
3276,0.0096546
3277,0.00966462
3278,0.00966863
3279,0.00966863
3280,0.00967263
3281,0.00967664
3282,0.00967263
3283,0.00968667
3284,0.00967464
3285,0.00967865
3286,0.00968466
3287,0.00968867
3288,0.00969268
3289,0.00969869
3290,0.00969468
3291,0.0097027
3292,0.0097007
3293,0.00971673
3294,0.00971473
3295,0.00972475
3296,0.00972274
3297,0.00973076
3298,0.00972274
3299,0.00972875
3300,0.00973477
3301,0.00973878
3302,0.00973677
3303,0.00974278
3304,0.00973677
3305,0.00975681
3306,0.00975481
3307,0.00975681
3308,0.00976082
3309,0.00976684
3310,0.00976884
3311,0.00976283
3312,0.00976884
3313,0.00976483
3314,0.00977886
3315,0.00977886
3316,0.00977886
3317,0.00978087
3318,0.00979289
3319,0.00978888
3320,0.00979089
3321,0.00980893
3322,0.0097969
3323,0.0097969
3324,0.00980492
3325,0.00981293
3326,0.00981494
3327,0.00981093
3328,0.00981895
3329,0.00982296
3330,0.00981895
3331,0.00982696
3332,0.00983097
3333,0.00983097
3334,0.00983699
3335,0.00983699
3336,0.009841
3337,0.00985703
3338,0.00986104
3339,0.009841
3340,0.00986304
3341,0.00986505
3342,0.00986304
3343,0.00986304
3344,0.00986906
3345,0.00986705
3346,0.00987908
3347,0.00987707
3348,0.00988108
3349,0.00988509
3350,0.0098911
3351,0.00988709
3352,0.00989511
3353,0.0098931
3354,0.00990313
3355,0.00991315
3356,0.00990713
3357,0.00990914
3358,0.00990914
3359,0.00991515
3360,0.00991515
3361,0.00991716
3362,0.00991716
3363,0.00992517
3364,0.00992718
3365,0.00993319
3366,0.00994121
3367,0.00994923
3368,0.00994923
3369,0.00994923
3370,0.00995724
3371,0.00995323
3372,0.00995524
3373,0.00995724
3374,0.00996726
3375,0.00996927
3376,0.00997127
3377,0.00997127
3378,0.00997929
3379,0.00997929
3380,0.0099853
3381,0.0099833
3382,0.0099853
3383,0.00998931
3384,0.0100094
3385,0.00999132
3386,0.00999933
3387,0.0100033
3388,0.0100073
3389,0.0100053
3390,0.0100073
3391,0.0100194
3392,0.0100194
3393,0.0100114
3394,0.0100174
3395,0.0100294
3396,0.0100354
3397,0.0100374
3398,0.0100434
3399,0.0100414
3400,0.0100494
3401,0.0100434
3402,0.0100454
3403,0.0100494
3404,0.0100494
3405,0.0100655
3406,0.0100635
3407,0.0100675
3408,0.0100695
3409,0.0100735
3410,0.0100775
3411,0.0100695
3412,0.0100715
3413,0.0100915
3414,0.0100835
3415,0.0100855
3416,0.0100935
3417,0.0100955
3418,0.0100955
3419,0.0101016
3420,0.0101156
3421,0.0101136
3422,0.0101096
3423,0.0101156
3424,0.0101176
3425,0.0101276
3426,0.0101236
3427,0.0101276
3428,0.0101316
3429,0.0101336
3430,0.0101396
3431,0.0101396
3432,0.0101497
3433,0.0101416
3434,0.0101476
3435,0.0101497
3436,0.0101557
3437,0.0101577
3438,0.0101597
3439,0.0101637
3440,0.0101677
3441,0.0101737
3442,0.0101817
3443,0.0101797
3444,0.0101837
3445,0.0101837
3446,0.0101857
3447,0.0101917
3448,0.0101917
3449,0.0101937
3450,0.0102038
3451,0.0101998
3452,0.0102018
3453,0.0102058
3454,0.0102078
3455,0.0102198
3456,0.0102098
3457,0.0102218
3458,0.0102278
3459,0.0102358
3460,0.0102338
3461,0.0102419
3462,0.0102378
3463,0.0102398
3464,0.0102439
3465,0.0102398
3466,0.0102459
3467,0.0102419
3468,0.0102439
3469,0.0102639
3470,0.0102619
3471,0.0102619
3472,0.0102659
3473,0.0102699
3474,0.0102759
3475,0.0102739
3476,0.0102739
3477,0.0102859
3478,0.0102859
3479,0.0102839
3480,0.010294
3481,0.01029
3482,0.01029
3483,0.0103
3484,0.0103
3485,0.010302
3486,0.010306
3487,0.01032
3488,0.010318
3489,0.010326
3490,0.010324
3491,0.010322
3492,0.010334
3493,0.0103421
3494,0.0103441
3495,0.0103381
3496,0.0103401
3497,0.0103401
3498,0.0103541
3499,0.0103441
3500,0.0103501
3501,0.0103521
3502,0.0103521
3503,0.0103681
3504,0.0103661
3505,0.0103761
3506,0.0103761
3507,0.0103721
3508,0.0103801
3509,0.0103801
3510,0.0103842
3511,0.0103842
3512,0.0103922
3513,0.0103942
3514,0.0103942
3515,0.0104002
3516,0.0103982
3517,0.0104142
3518,0.0104142
3519,0.0104062
3520,0.0104142
3521,0.0104282
3522,0.0104242
3523,0.0104222
3524,0.0104323
3525,0.0104323
3526,0.0104403
3527,0.0104323
3528,0.0104423
3529,0.0104463
3530,0.0104563
3531,0.0104563
3532,0.0104543
3533,0.0104563
3534,0.0104643
3535,0.0104643
3536,0.0104643
3537,0.0104683
3538,0.0104723
3539,0.0104723
3540,0.0104743
3541,0.0104703
3542,0.0104844
3543,0.0104864
3544,0.0104864
3545,0.0104944
3546,0.0104984
3547,0.0104904
3548,0.0105044
3549,0.0105164
3550,0.0104984
3551,0.0105164
3552,0.0105124
3553,0.0105204
3554,0.0105204
3555,0.0105265
3556,0.0105325
3557,0.0105365
3558,0.0105345
3559,0.0105385
3560,0.0105445
3561,0.0105525
3562,0.0105565
3563,0.0105605
3564,0.0105565
3565,0.0105605
3566,0.0105645
3567,0.0105605
3568,0.0105685
3569,0.0105645
3570,0.0105685
3571,0.0105726
3572,0.0105786
3573,0.0105866
3574,0.0105786
3575,0.0105906
3576,0.0105946
3577,0.0105986
3578,0.0105926
3579,0.0106066
3580,0.0106166
3581,0.0106126
3582,0.0106086
3583,0.0106086
3584,0.0106066
3585,0.0106207
3586,0.0106247
3587,0.0106267
3588,0.0106387
3589,0.0106307
3590,0.0106287
3591,0.0106467
3592,0.0106447
3593,0.0106487
3594,0.0106547
3595,0.0106547
3596,0.0106487
3597,0.0106507
3598,0.0106648
3599,0.0106668
3600,0.0106708
3601,0.0106708
3602,0.0106688
3603,0.0106788
3604,0.0106788
3605,0.0106748
3606,0.0106868
3607,0.0106928
3608,0.0106888
3609,0.0107008
3610,0.0106928
3611,0.0106968
3612,0.0107048
3613,0.0107109
3614,0.0107129
3615,0.0107129
3616,0.0107129
3617,0.0107169
3618,0.0107269
3619,0.0107209
3620,0.0107309
3621,0.0107309
3622,0.0107349
3623,0.0107429
3624,0.0107489
3625,0.0107429
3626,0.0107529
3627,0.0107469
3628,0.0107529
3629,0.0107549
3630,0.010765
3631,0.010759
3632,0.010763
3633,0.010767
3634,0.010767
3635,0.010777
3636,0.010777
3637,0.010787
3638,0.010783
3639,0.010797
3640,0.010797
3641,0.010795
3642,0.010793
3643,0.010801
3644,0.010801
3645,0.0108111
3646,0.0108051
3647,0.0108151
3648,0.0108131
3649,0.0108151
3650,0.0108211
3651,0.0108311
3652,0.0108271
3653,0.0108351
3654,0.0108451
3655,0.0108411
3656,0.0108371
3657,0.0108512
3658,0.0108431
3659,0.0108612
3660,0.0108552
3661,0.0108572
3662,0.0108612
3663,0.0108572
3664,0.0108632
3665,0.0108772
3666,0.0108732
3667,0.0108792
3668,0.0108792
3669,0.0108852
3670,0.0108852
3671,0.0108872
3672,0.0108932
3673,0.0108952
3674,0.0109053
3675,0.0109053
3676,0.0109093
3677,0.0109053
3678,0.0109173
3679,0.0109113
3680,0.0109253
3681,0.0109253
3682,0.0109273
3683,0.0109213
3684,0.0109313
3685,0.0109393
3686,0.0109373
3687,0.0109313
3688,0.0109413
3689,0.0109454
3690,0.0109494
3691,0.0109514
3692,0.0109574
3693,0.0109614
3694,0.0109554
3695,0.0109714
3696,0.0109714
3697,0.0109714
3698,0.0109674
3699,0.0109734
3700,0.0109794
3701,0.0109914
3702,0.0109874
3703,0.0109914
3704,0.0109935
3705,0.0109995
3706,0.0109914
3707,0.0109955
3708,0.0109995
3709,0.0110015
3710,0.0109995
3711,0.0110155
3712,0.0110135
3713,0.0110195
3714,0.0110235
3715,0.0110295
3716,0.0110315
3717,0.0110275
3718,0.0110375
3719,0.0110355
3720,0.0110396
3721,0.0110436
3722,0.0110476
3723,0.0110496
3724,0.0110556
3725,0.0110556
3726,0.0110696
3727,0.0110676
3728,0.0110636
3729,0.0110616
3730,0.0110796
3731,0.0110716
3732,0.0110776
3733,0.0110796
3734,0.0110776
3735,0.0110796
3736,0.0110937
3737,0.0110857
3738,0.0110917
3739,0.0110977
3740,0.0111057
3741,0.0111077
3742,0.0111177
3743,0.0111177
3744,0.0111177
3745,0.0111197
3746,0.0111177
3747,0.0111257
3748,0.0111297
3749,0.0111277
3750,0.0111378
3751,0.0111317
3752,0.0111398
3753,0.0111398
3754,0.0111518
3755,0.0111478
3756,0.0111538
3757,0.0111558
3758,0.0111558
3759,0.0111618
3760,0.0111678
3761,0.0111678
3762,0.0111738
3763,0.0111738
3764,0.0111819
3765,0.0111819
3766,0.0111819
3767,0.0111939
3768,0.0111899
3769,0.0111899
3770,0.0112019
3771,0.0111979
3772,0.0111999
3773,0.0112119
3774,0.0112219
3775,0.0112159
3776,0.0112159
3777,0.0112159
3778,0.0112239
3779,0.0112219
3780,0.011234
3781,0.011228
3782,0.011238
3783,0.011234
3784,0.01124
3785,0.011248
3786,0.011248
3787,0.011256
3788,0.011256
3789,0.01126
3790,0.011256
3791,0.011258
3792,0.011264
3793,0.01127
3794,0.0112741
3795,0.0112741
3796,0.011272
3797,0.0112821
3798,0.0112801
3799,0.0112861
3800,0.0112981
3801,0.0112901
3802,0.0113041
3803,0.0113041
3804,0.0113001
3805,0.0113081
3806,0.0113081
3807,0.0113081
3808,0.0113202
3809,0.0113121
3810,0.0113222
3811,0.0113222
3812,0.0113382
3813,0.0113222
3814,0.0113382
3815,0.0113402
3816,0.0113462
3817,0.0113462
3818,0.0113442
3819,0.0113502
3820,0.0113542
3821,0.0113582
3822,0.0113522
3823,0.0113582
3824,0.0113662
3825,0.0113683
3826,0.0113743
3827,0.0113763
3828,0.0113763
3829,0.0113823
3830,0.0113803
3831,0.0113863
3832,0.0113963
3833,0.0114023
3834,0.0113963
3835,0.0113923
3836,0.0114023
3837,0.0114043
3838,0.0114083
3839,0.0114184
3840,0.0114184
3841,0.0114164
3842,0.0114184
3843,0.0114204
3844,0.0114284
3845,0.0114304
3846,0.0114304
3847,0.0114284
3848,0.0114424
3849,0.0114384
3850,0.0114444
3851,0.0114484
3852,0.0114544
3853,0.0114544
3854,0.0114605
3855,0.0114605
3856,0.0114645
3857,0.0114665
3858,0.0114705
3859,0.0114785
3860,0.0114765
3861,0.0114865
3862,0.0114845
3863,0.0114885
3864,0.0114985
3865,0.0114945
3866,0.0115065
3867,0.0115086
3868,0.0115045
3869,0.0115106
3870,0.0115146
3871,0.0115106
3872,0.0115186
3873,0.0115166
3874,0.0115246
3875,0.0115306
3876,0.0115246
3877,0.0115226
3878,0.0115346
3879,0.0115406
3880,0.0115466
3881,0.0115406
3882,0.0115567
3883,0.0115486
3884,0.0115547
3885,0.0115547
3886,0.0115567
3887,0.0115667
3888,0.0115667
3889,0.0115747
3890,0.0115767
3891,0.0115747
3892,0.0115847
3893,0.0115927
3894,0.0115847
3895,0.0115827
3896,0.0115947
3897,0.0115887
3898,0.0115947
3899,0.0116028
3900,0.0115947
3901,0.0116128
3902,0.0116168
3903,0.0116128
3904,0.0116228
3905,0.0116228
3906,0.0116248
3907,0.0116308
3908,0.0116368
3909,0.0116348
3910,0.0116388
3911,0.0116428
3912,0.0116368
3913,0.0116408
3914,0.0116549
3915,0.0116529
3916,0.0116468
3917,0.0116448
3918,0.0116669
3919,0.0116609
3920,0.0116789
3921,0.0116749
3922,0.0116809
3923,0.0116729
3924,0.0116869
3925,0.0116769
3926,0.0116849
3927,0.011695
3928,0.0116889
3929,0.011697
3930,0.011697
3931,0.011701
3932,0.011705
3933,0.011711
3934,0.011711
3935,0.011717
3936,0.011721
3937,0.011725
3938,0.011731
3939,0.011729
3940,0.011729
3941,0.011727
3942,0.011741
3943,0.011735
3944,0.011739
3945,0.0117431
3946,0.0117531
3947,0.0117451
3948,0.0117671
3949,0.0117611
3950,0.0117671
3951,0.0117731
3952,0.0117871
3953,0.0117711
3954,0.0117831
3955,0.0117771
3956,0.0117811
3957,0.0117811
3958,0.0117851
3959,0.0117871
3960,0.0117892
3961,0.0117972
3962,0.0118012
3963,0.0118032
3964,0.0118092
3965,0.0118052
3966,0.0118212
3967,0.0118132
3968,0.0118172
3969,0.0118232
3970,0.0118252
3971,0.0118312
3972,0.0118252
3973,0.0118252
3974,0.0118312
3975,0.0118413
3976,0.0118453
3977,0.0118513
3978,0.0118553
3979,0.0118573
3980,0.0118533
3981,0.0118633
3982,0.0118633
3983,0.0118673
3984,0.0118613
3985,0.0118673
3986,0.0118753
3987,0.0118693
3988,0.0118854
3989,0.0118894
3990,0.0118894
3991,0.0118994
3992,0.0118934
3993,0.0119014
3994,0.0119054
3995,0.0118994
3996,0.0119074
3997,0.0119154
3998,0.0119114
3999,0.0119154
4000,0.0119214
4001,0.0119214
4002,0.0119234
4003,0.0119355
4004,0.0119395
4005,0.0119355
4006,0.0119415
4007,0.0119355
4008,0.0119515
4009,0.0119475
4010,0.0119575
4011,0.0119475
4012,0.0119455
4013,0.0119575
4014,0.0119615
4015,0.0119675
4016,0.0119615
4017,0.0119735
4018,0.0119776
4019,0.0119816
4020,0.0119816
4021,0.0119876
4022,0.0119916
4023,0.0119896
4024,0.0119976
4025,0.0119936
4026,0.0119976
4027,0.0120076
4028,0.0120096
4029,0.0120096
4030,0.0120096
4031,0.0120176
4032,0.0120216
4033,0.0120317
4034,0.0120237
4035,0.0120257
4036,0.0120437
4037,0.0120397
4038,0.0120297
4039,0.0120477
4040,0.0120497
4041,0.0120497
4042,0.0120477
4043,0.0120597
4044,0.0120637
4045,0.0120557
4046,0.0120698
4047,0.0120597
4048,0.0120657
4049,0.0120818
4050,0.0120657
4051,0.0120838
4052,0.0120838
4053,0.0120878
4054,0.0120898
4055,0.0120858
4056,0.0120938
4057,0.0120938
4058,0.0121058
4059,0.0121018
4060,0.0121118
4061,0.0121158
4062,0.0121179
4063,0.0121219
4064,0.0121279
4065,0.0121259
4066,0.0121359
4067,0.0121439
4068,0.0121359
4069,0.0121319
4070,0.0121319
4071,0.0121399
4072,0.0121419
4073,0.0121499
4074,0.0121519
4075,0.0121579
4076,0.012164
4077,0.0121579
4078,0.012166
4079,0.012166
4080,0.012174
4081,0.012174
4082,0.012186
4083,0.012178
4084,0.01218
4085,0.012174
4086,0.012178
4087,0.012194
4088,0.012192
4089,0.012198
4090,0.01221
4091,0.0122121
4092,0.01221
4093,0.0122141
4094,0.0122201
4095,0.0122241
